"id","product_id","bank_id","title","sub_title","product_sort","banner_img","icon","logo","bg_color","icon_color","campaign_url","kyc_link","click_action","share_image","share_link","share_content","basic_content","documents","video_url","payout_amount","how_to_earn","faq","is_featured","status","remark","status_time","show_on_dashboard","offer_point","is_api","created_at","updated_at"
"133","4","69","Prefr Personal Loan","Check the offer, update details, and yayy… you get your loan!","106","advisors/products/banner_img/y7rRUTR4Bwk3OXyBBRa9AOhZDHh48OJfHIPSwRyZ.png","","advisors/products/logo/6DWyTXU3mTOpOJpxpW4za4TlqbrJVCH2nm2W7Bgf.png",NULL,NULL,"https://marketplace.creditvidya.com/bankSathi?utm_source=bankSathi&utm_medium=medium1&utm_content=content1&utm_campaign={lead_code}&utm_term=term1","","","products/Tmo6BSWRBqC1UrzpqzFlEP1paKgEKaoIbe8m4s8M.png","https://leads.banksathi.com?h=NkJDZTBESENJQ2IwRG9obnZqS3p4dz09","Fast flexible Loan to meet your personal requirements  

✔️Borrow loans from Rs.25,000 to Rs. 3,00,000  
✔️100% digital & paperless process   
✔️No Collaterals   
✔️Tenure - 3 to 42 Months      
✔️Fast disbursal

Apply Now:",NULL,NULL,"",NULL,NULL,NULL,"0","1","Earn Flat 2.5%","15","0","2","0","2022-10-27 18:25:45","2023-09-11 14:56:43"
"134","13",NULL,"RupeeZen","Zero maintenance fee goal based savings a/c | Up to 7% interest rate","162","products/Qni0E3tlU9HzkXYIeadcsY7fqaxNnrt1RGX4IMy9.png","","advisors/products/logo/uD1iyUCBTFdHjcSwNtDIne524OwiAUwamEvzTnGh.png",NULL,NULL,"https://app.appsflyer.com/com.app.rupeezen?pid=hunterland_int&af_siteid={lead_code}&c=CUG_Users&af_sub_siteid={sub_aff_id}&af_click_lookback=7d&clickid={tid}&advertising_id={googleaid}&android_id={androidid}&idfa={iosidfa}",NULL,"","products/DpEJ5TTMXL5ZTNDeNNe8wGzE1I0jRSc3Tbxatbkw.png","","Aapki App. Aapke Benefits  ✔️Goal-based savings - Gaadi ho ya Shaadi, save easily  ✔️Auto Debit - Yaad na ho,toh chi on  ✔️Rewards - 5 timely saves kart, 1% reward jeeto  ✔️Lucky Draws - 5 winners, her week jeetenge Rs.1,000.  ✔️Earn - High Interest of 7%  Open rupeezen Digital Savings A/c now:",NULL,NULL,"",NULL,NULL,NULL,"0","0","Earn ₹300","15","0","2","0","2022-10-30 21:02:53","2023-08-31 12:23:16"
"135","17","153","Kotak Securities","New-age online trading plans for all","15","products/RBH3cxSUJk0EP0AaaZV1PAsHMA10I15yOMsZRuzP.png","","advisors/products/logo/l6usiRb8UU9rzbLxN7WFiXA7KEuKwJkbwQGLkk9R.png",NULL,NULL,"https://www.kotaksecurities.com/landing-page/bank-sathi/?utm_source={lead_code}","","","products/ATm2QfBIFRoFYD5731LWx743IBDAVf3NgCjrj63t.jpg","https://leads.banksathi.com?h=U1gyWGpmM2xveDd6allJSzlCdEh4QT09","Open a free trading account & pay ₹0 on intraday trades  
✔️ Open 3 in 1 Demat Account   
✔️ Free Trading Calls   
✔️ Make international investments   
✔️ Enjoy buy now pay later feature  
✔️ 100% paperless  
Open online now:",NULL,NULL,"",NULL,NULL,NULL,"0","1","Earn ₹650","15","0","2","0","2022-10-31 23:36:56","2023-09-11 17:06:38"
"136","13",NULL,"RBL Digital Saving Account","RBL Bank Digital Savings Account will make your life easier","164","advisors/products/banner_img/W73aLKbkEvdSrFskQXsWliyM1neMlKIbOEa6qrJF.png","","advisors/products/logo/0XwqGM2RC6CNhjjbYxm6wxbJeTcLpeTZZrs5kdDI.png",NULL,NULL,"https://abacus.rblbank.com/DigiAqui/#/welcome?LeadSource=BS_18-{lead_code}-RBL-DSA-acquisition&utm_campaign=BS_18-RBL-DSA-acquisition&utm_medium=affiliate&utm_source=BS_18",NULL,"","products/OffbHYbzrUlMKoUhD1ZIewa5l9xoPoyxdzFxOJ3Y.png","","Enjoy instant and online banking processes with India's best bank:

✔️Higher Interest Rates 6.5%* p.a.   
✔️Ease of account opening with just 3 simple steps  
✔️Get full KYC done in minutes with only Aadhaar and PAN Card  
✔️Monthly Average Balance requirement of ₹5,000 on  
✔️Up to 10 ATM cash withdrawals free on any Bank ATM

Apply now:",NULL,NULL,"",NULL,NULL,NULL,"0","0","Earn ₹350","15","0","2","0","2022-11-11 16:30:22","2023-08-31 12:23:16"
"137","3","24","SHOPPERS STOP","SHOPPERS STOP","165","advisors/products/banner_img/38AZhoONKCraOsnzILsyrf2SQwRUm0OQWP6qcz5G.jpg","","advisors/products/logo/449vr9H4GEO22sWSF4UJk0veoPOmo98jKQRqFs5r.jpg",NULL,NULL,"","","",NULL,"https://leads.banksathi.com?h=SnFJT0VaOHRTaDUra09DdjQydXNzUT09",NULL,NULL,NULL,"",NULL,NULL,NULL,"0","0","Earn ₹ 0","15","0","8","0","2022-11-19 00:07:47","2023-08-31 12:23:16"
"138","3","24","MONEYBACK PLUS CARD","MONEYBACK PLUS CARD","166","advisors/products/banner_img/KbGPbTwLGVmwuCuSxYhkb3A52ABpncCYQC40Xd0u.png","","advisors/products/logo/SGUP658it9PX1Afztw4w81CtvVNztftFsWE2ncAm.png",NULL,NULL,"","","",NULL,"https://leads.banksathi.com?h=WVJhSjd2RDczbDQyenVKbEszL2dHdz09",NULL,NULL,NULL,"",NULL,NULL,NULL,"0","0","Earn Up to ₹ 0","12","0","8","0","2022-11-19 16:38:57","2023-08-31 12:23:16"
"139","3","24","CSC SMALL BUSS MB","CSC SMALL BUSS MB","167","advisors/products/banner_img/xNEHzcq6i3W1Q1RaGddUPOHO3amu3T4O6zXZY7n8.jpg","","advisors/products/logo/87oDlA0mmXLjiwDg8yDf90WgawOybu4Yn73sKiCe.jpg",NULL,NULL,"","","",NULL,"https://leads.banksathi.com?h=QitiZWVyRW1DL1lZZE9idTcydlRGQT09",NULL,NULL,NULL,"",NULL,NULL,NULL,"0","0","Earn up to ₹0","12","0","0","0","2022-11-19 17:12:36","2023-08-31 12:23:16"
"140","3","24","SHOPPERS STOP BLACK","SHOPPERS STOP BLACK","168","advisors/products/banner_img/u6cxuhLlN1O32RNZcmUFDfmnvhDc9Rc0Ii786c0B.jpg","","advisors/products/logo/xxUSXA0mlPtjZF54lZn2y6ySUFZS8RukdnFIAmNa.jpg",NULL,NULL,"","","",NULL,"https://leads.banksathi.com?h=SGlhMWk0MVZrdk9qZjJwamhRd1NoZz09",NULL,NULL,NULL,"",NULL,NULL,NULL,"0","0","Earn up to ₹ 0","21","0","0","0","2022-11-19 17:14:20","2023-08-31 12:23:16"
"141","3",NULL,"TATA NEU INFINITY V","TATA NEU INFINITY V","169","advisors/products/banner_img/lgnaPgbsqtdxhp0Hg5xHI79ZzUYz1x5MA5JSkPuE.jpg","","advisors/products/logo/9cOkqCTtLije9x6EH3BiDCWcH4mU3E4vzGPO2TqY.jpg",NULL,NULL,"",NULL,"",NULL,"",NULL,NULL,NULL,"",NULL,NULL,NULL,"0","0","Earn up to ₹0","23","0","0","0","2022-11-19 17:17:50","2023-08-31 12:23:16"
"142","3","24","VISA PLATINUM TIMES","VISA PLATINUM TIMES","170","advisors/products/banner_img/yGAbWJj8ztiVZQ13loJS4bDGWLoxYsaunAIoYKnc.jpg","","advisors/products/logo/iRsBhXQlsFp0qSTTSLk2hFFKRRec0cOPwnaD4iZ1.jpg",NULL,NULL,"","","",NULL,"https://leads.banksathi.com?h=L3FSZnBVZjNHRVZlZmhhS1lsUWdjUT09",NULL,NULL,NULL,"",NULL,NULL,NULL,"0","0","Earn up to ₹0","12","0","0","0","2022-11-19 17:19:22","2023-08-31 12:23:16"
"143","3","24","CSC BHARAT CASHBACK","CSC BHARAT CASHBACK","171","advisors/products/banner_img/8UDEow79zAHjoGunPxtBu9nj331yvHlaTpEPjAuA.jpg","","advisors/products/logo/yXj199YliXyWfsmXUEAdsquEHF89oRhrdfXyo3eS.jpg",NULL,NULL,"","","",NULL,"https://leads.banksathi.com?h=TDEvRzRHTjh3VCtXTit3TDZ3bnAwUT09",NULL,NULL,NULL,"",NULL,NULL,NULL,"0","0","Eran up to ₹0","12","0","0","0","2022-11-19 17:21:07","2023-08-31 12:23:16"
"144","130","1","GILD Card","Spend from your FD, not from your debit card.","64","products/NnyRb4T7ZFh87iaMu3x8g2UIXQNznQQBuLaZVF1R.jpg","","advisors/products/logo/kP2GtU4zrnIhQceGZ9c1G42U81ENQZtqRaF3meYn.jpg",NULL,NULL,"https://cvryi.app.link/sXy75TKCjvb?%243p=a_bs_fintech&%243aaid={AAID}&%243idfa={IDFA}&~ad_set_name={1087}&~campaign_id={Referral_service}&~click_id={lead_code}&~creative_name={BankSathi}&~secondary_publisher_id={Huntlead}","","","products/PyUDOZyKEFQbBBdTcsPfz0ioFgRPxvXR0IrzKONy.jpg","https://leads.banksathi.com?h=c1dneTVaeW9qK2JHbWlvU3dBd3pXdz09","With GILD pay like a credit card. Earn like an FD.
✔️Zero/No joining fee
✔️90% credit limit of the deposit plan
✔️Fixed Deposit plans ranging from Rs20000 to Rs200000
✔️ Up to 7% FD Returns/Interest per annum
✔️FD Top-up ranging from Rs 5000 to Rs 100000
✔️Up to 1% Gold rewards on every spend using card
✔️ Low Forex Markup of 2.5%
✔️Upto 50% FD withdrawal from ATM
✔️Zero renewal fees on spends above Rs 300000

Apply Now:",NULL,NULL,"",NULL,NULL,NULL,"0","3","","15","0","6","0","2022-12-05 16:28:08","2023-08-31 12:23:16"
"145","3","33","RBL Cookies Credit Card","It’s a sweet deal, and it comes at a monthly fee of Rs. 100 only","172","advisors/products/banner_img/E3wQxxO3ASm9nDsu3CfGPeqdzonByWxeJh00WFIy.png","","advisors/products/logo/EXdHZiLmHC5rLvmv6PPll5KjH0DE3QQalsyG6wne.png",NULL,NULL,"https://bs.gotrackier.com/click?campaign_id=47&pub_id=4&source={lead_code}","","","products/2iM3DWT7ljBXBwuvnrSsyHrLfoIetgLJp2p3rIJ5.png","https://leads.banksathi.com?h=bDk3NEtxL29tWFU2MlpZeDdUSnlUUT09","Enjoy the best life has to offer with Cookies at your side!

✔️Welcome voucher worth Rs. 1,000 on a purchase within 30 days of card issuance
✔️Vouchers worth Rs. 1,000 & Rs. 5,000
✔️5X rewards on online purchases
✔️10% discount at BookMyShow
✔️10% cashback on Myntra, Zomato, and Uber
✔️ A monthly fee as low as Rs. 100
✔️ Next month’s fee waiver on spends of Rs. 5,000

Apply Now:",NULL,NULL,"",NULL,NULL,NULL,"0","0","Earn ₹500","15","0","8","0","2022-12-12 16:48:28","2023-08-31 12:23:16"
"146","3","33","RBL Platinum Maxima Plus Credit Card","5X Rewards || Airport Lounge Access || Complimentary Movie Tickets","47","products/YaO9oWSwNdPesoGAsA88PUYhFnIM7gkSk1bAzCzP.png","","advisors/products/logo/oppdT07czHeLe0jjVVrFTsYxsnJ8vU8ewnNUpZZe.png",NULL,NULL,"https://rblbank.gotrackier.com/click?campaign_id=5&pub_id=15&source={lead_code}","","","products/pWWMdMtubyXHfQC0NwBa3y7u0bP31IKhuj4V0W3U.png","https://leads.banksathi.com?h=S2pJaUJ1MHEwaFFSMzlvcXJnaFJadz09","Explore the benefits that are available with this *RBL Platinum Maxima Plus Credit Card*:

✔️ 8000 welcome reward points on a purchase within 30 days
✔️ 2 rewards on every Rs. 100 spent on purchases
✔️ Get 5x Reward Points on selected categories.
✔️ Buy 1 Get 1 Free offer on movie tickets on BookMyShow.
✔️ Complimentary Domestic Lounge Access
✔️ Zero Liability Protection

Apply Now ➡️",NULL,NULL,"",NULL,NULL,NULL,"0","0","Earn ₹ 500","15","0","8","0","2022-12-12 17:35:10","2023-09-11 17:08:38"
"147","3","39","Bajaj RBL Credit Card","Shop #limitlessly with Bajaj RBL Card, because that’s what it is for.","41","products/VJCiwleP02bN4oAoJDL2R8rglIc103eiKU1wQs5g.jpg","","advisors/products/logo/UrHyBCeC2IH2C2OwmIcuTsLrUfezUKgohSL4opKt.png",NULL,NULL,"https://bs.gotrackier.com/click?campaign_id=47&pub_id=4&source={lead_code}","","","products/gIewvIa1KBMPqXbck2TVKLVUBWgb1dOLPpHI0VmJ.jpg","https://leads.banksathi.com?h=MFFnVC9JSVNWeUdqMU8veDJqWlZ6QT09","Step into the world of delightful experiences with *Bajaj Finserv RBL Bank Credit Card*.

✔️ 4 cards in one: Credit Card, Cash Card, Loan Card, EMI Card

🎁 Earn up to 12x reward points

✈️Up to 8 free airport lounge access in a year

🎦 Get 1+1 movie tickets on BookMyShow

✔️Annual fee waiver on spends of more than ₹1 lakh in a year 

Apply Now ➡️",NULL,NULL,"",NULL,NULL,NULL,"0","1","Earn ₹ 2000","15","0","6","0","2022-12-12 17:47:57","2023-09-11 17:08:38"
"148","4","158","KreditBee","Instant Personal Loans!  Trusted by Over 5 Crore Indians","102","advisors/products/banner_img/LjmjJLVAH8wtVSay1GEZlYjhG3INa3mw0M1UdvBA.png","","advisors/products/logo/oMvhfclaYI9TFIMrNskIWFtH38xYSrAgpXopNJto.png",NULL,NULL,"","","","products/HMa8WjR7KkEEourczzHu8Lqdjj3vQtqT4OBkyBgT.png","https://leads.banksathi.com?h=RjZndkxLdnZOZmlpaW9EUGprTEZ3QT09","Instant Personal Loans ! Trusted by Over 5 Crore Indians.

✔️Get loan amount up to Rs. 3 lakhs 
✔️A fully online application process
✔️Easy and instant
✔️Disbursal as quick as 15 minutes

Apply Now:",NULL,NULL,NULL,NULL,NULL,NULL,"0","1",NULL,"15","0","2","0","2022-12-26 20:37:03","2023-09-11 15:01:02"
"149","3","31","Standard Chartered Credit Card - Offline","Exciting cashbacks | Lifestyle Benefits | Discounts on flight & travel","173","advisors/products/banner_img/RKBvSvesYXFkuNWYbIKPLVg4ZrLFYC3vm0cPm6kT.png","","advisors/products/logo/kkz9uTLqgytdHC8DDkSiCQeP1DfEWyPbulxuCEoa.png",NULL,NULL,"","","",NULL,"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","5",NULL,"15","0","8","0","2022-12-28 00:03:02","2023-08-31 12:23:16"
"150","3","3","HPCL BOB Energie Credit Card","Fuel up your happiness! With Annual Savings of more than ₹12,000","50","products/5WKHFow1VxA2AVXZBsyRSJOHkEwuYGZo5vn2n4FQ.jpg","","advisors/products/logo/5incEW23sNRxsYVO1SiRlUSxNf9SKbv8SUpD6yrP.png",NULL,NULL,"https://cardonline.bobfinancial.com/?utm=cbhp&utm_source=Banksathi&utm_medium=A_BS05%252520&utm_campaign={lead_code}","","","products/ocw32XEZllWmtgAhpOSKLTClsJnajD4PTAmYd0qp.jpg","https://leads.banksathi.com?h=TzQzc09lTUpmSHplRjBBWFMrc1NlQT09","Designed to make your every day life filled with a full tank of happiness

✔️1% fuel surcharge waiver on the spends between Rs. 400 to Rs. 5,000
✔️ 2000 reward points on spends of Rs. 5,000 within 60 days of card issuance
✔️ Easy EMI conversion for purchases of above Rs. 2,500
✔️ Up to 3 lifetime add-on cards for spouse, parents, and children - FREE!
✔️ 10 reward points on every Rs. 150 spent on grocery, utility, and department stores
✔️ 4 complimentary access to domestic airport lounge
✔️25% discount on the purchase of minimum two movie tickets with Paytm (max. Rs. 100)
✔️ Annual fee waiver on the spends above Rs. 50,000

Apply Now:",NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"15","0","6","0","2022-12-29 23:31:50","2023-09-11 17:08:38"
"151","3","24","TMR TATA NEU PLUS R","TMR TATA NEU PLUS R","174","advisors/products/banner_img/xajR51i26qrGJFDoAREvuISafpu3hFCiC2DOYXO6.jpg","","advisors/products/logo/Jy0AfwrH9SyUD3RHptrsEHCHuD8jtdqVPRYckleD.jpg",NULL,NULL,"","","",NULL,"https://leads.banksathi.com?h=Um9HOElEbVlTWjVyMzhDZzJuRFIrUT09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"15","0","8","0","2023-01-02 22:59:18","2023-08-31 12:23:16"
"152","3","24","TMV TATA NEU PLUS V","TMV TATA NEU PLUS V","176","advisors/products/banner_img/8lM8cPpnIaDcLYubkQCui6j9QAs37AhjTCDDEnP6.jpg","","advisors/products/logo/tYNkWq98SPzLiSrASmZO8WXuqcxPNQZEqEuZSHWw.jpg",NULL,NULL,"","","",NULL,"https://leads.banksathi.com?h=QWQ2SzNOblg2cWZVS3JobGxBK29QUT09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"15","0","8","0","2023-01-02 23:01:28","2023-08-31 12:23:16"
"153","3","24","VC BUSS REGALIA DECL","VC BUSS REGALIA DECL","177","advisors/products/banner_img/vqhjSDA2JH6LAT8DcG9n1aQJyR4mnhJtcyDIPSqq.jpg","","advisors/products/logo/DEMNUFrRNdoUJWcqlnmNRkTyvHm2yDMJnn20cRWP.jpg",NULL,NULL,"","","",NULL,"https://leads.banksathi.com?h=cHlTQ0ZWOFRUZUtCbmdEME5iSHJ0Zz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"15","0","8","0","2023-01-02 23:05:47","2023-08-31 12:23:16"
"154","3","24","HDFC VISA 6E REWARDS","HDFC VISA 6E REWARDS","178","advisors/products/banner_img/e4Mgz1lfi8ccI1W7lrGfcD4L6n9KFdTuhiXKUWWE.jpg","","advisors/products/logo/qvpr1L75mqrmHUgwoCOhfR6iSAC11sMZgZUAzLdO.jpg",NULL,NULL,"https://applyonline.hdfcbank.com/cards/credit-cards.html?utm_content=DGPI&Channel=DSA&DSACode=XBSN&SMCode=A39836&LGCode=DGPI&LCCode=BSDG003&LC2={lead_code}#nbb","","",NULL,"https://leads.banksathi.com?h=OENUazlRbUljUDlNbFZsOTE5U1BjZz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"15","0","8","0","2023-01-02 23:09:10","2023-08-31 12:23:16"
"155","3","25","American Express SmartEarn™ Credit Card","Earn 10X Membership Rewards® Points on all your spending on Flipkart, Amazon and Uber","53","advisors/products/banner_img/k0z8Rl9tvaFIFBlGbNF7dQadV3aMt53rqWLhWxqm.png","","advisors/products/logo/wqtoi8egXNn2P1aMGWSoTnUt0KvTMLUVomnoSHHL.jpg",NULL,NULL,"https://www.americanexpress.com/en-in/credit-cards/apply/personal/smart-earn?CPID=500000473","","","products/aTvSxEzwK5lgXwd0W2AvCnhaVjf8UrRdg2kXeNNf.png","https://leads.banksathi.com?h=RDV5SldJY0FJY1BLSzhPcnRPaWgvZz09","Dive into world of benefits with American Express SmartEarn™ Credit Card:

✔️ ACCELERATED EARN RATE
✔️ RENEWAL FEE WAIVER
✔️ WELCOME BONUS
✔️ Convert eligible transactions into EMI at low interest rates.
✔️A wide range of services

Apply Now:",NULL,NULL,NULL,NULL,NULL,NULL,"0","1",NULL,"15","0","6","0","2023-01-06 22:55:56","2023-09-11 17:08:38"
"156","3","25","American Express Membership Rewards Credit Card","Welcome Gift of 4,000 Bonus Membership Rewards® Points","54","advisors/products/banner_img/Zm5arT3dKsQcWAke5LvKcERrPXQtZvmr9YPN4qYa.png","","advisors/products/logo/4SdwMqOAN5Fmr73FpjvWru3pwSM9YzRfSYfX0a8m.jpg",NULL,NULL,"https://www.americanexpress.com/en-in/credit-cards/apply/personal/membership-rewards?CPID=500000449","","","products/KWcAHBrhcNGGWhbvmu1aVPSCeQ3SQHgalrLZB9uG.png","https://leads.banksathi.com?h=ajVWbE00eWxDTlh2ME54WnJQOWpPUT09","Your American Express Membership Rewards® Credit Card brings a host of special privileges:

✔️ BONUS MEMBERSHIP REWARDS POINTS
✔️MONTHLY SPEND MILESTONE
✔️EASY EMI 
✔️ ADDITIONAL REWARDS ON CARD RENEWAL

Apply Now:",NULL,NULL,NULL,NULL,NULL,NULL,"0","1",NULL,"15","0","6","0","2023-01-06 23:09:11","2023-09-11 17:08:38"
"157","3","25","American Express® Platinum Card","Get stay vouchers worth INR 45,000 from Taj, SeleQtions and Vivanta Hotels","57","products/iJOl6PLGLJbFj07H30NzsPfAkNT3hn1AVDHeXv0h.png","","advisors/products/logo/Cy04VNC3TWklLm38fglxCaQUgx1wzqYgJCuqgqFY.jpg",NULL,NULL,"https://www.americanexpress.com/en-in/charge-cards/apply/personal/platinum?CPID=500000249","","","products/NY12uPfyYnELUtWz6CJj5aFoD7RvTHrkDTUZF6SS.png","https://leads.banksathi.com?h=TjNRWGI0YjFtbWxuZ1NjUGdxYlJnQT09","Get access for world class services with your American Express®
Platinum Card:

✔️ No pre-set spending limit
✔️ 5x rewards with rewards multiplier
✔️ 3x points on overseas spends
✔️ 5 points on every Rs. 100 spent on fuel
✔️ 24/7 Platinum concierge

Apply Now:",NULL,NULL,NULL,NULL,NULL,NULL,"0","1",NULL,"15","0","6","0","2023-01-07 16:49:04","2023-09-11 17:08:38"
"158","3","25","American Express® Platinum Travel","Welcome Gift of 10,000 Membership Rewards points* redeemable for Flipkart voucher","55","products/XZiGSSUBkfswxh7b9Ik163WPubGKghDQkYkxXVxE.png","","advisors/products/logo/wWJsAKRdnZ9cpC5mzagA9ju3NWhTtC7W5XafKi9F.jpg",NULL,NULL,"https://www.americanexpress.com/en-in/credit-cards/apply/personal/platinum-travel?CPID=500000423","","","products/sildxVkHoRPT1CRJdavgK8o8Y8pvV75emSlWWAGJ.png","https://leads.banksathi.com?h=OW81ZjFHMVltNS8rZElCYkJxYjdlZz09","American Express Platinum Travel Credit Card rewards you in the following two ways:

✔️ TRAVEL VOUCHERS
✔️ ADDITIONAL TRAVEL VOUCHERS
✔️ AIRPORT LOUNGES
✔️ TAJ EXPERIENCES E-GIFT CARD

Apply Now:",NULL,NULL,NULL,NULL,NULL,NULL,"0","1",NULL,"15","0","6","0","2023-01-07 18:09:04","2023-09-11 17:08:38"
"159","3","25","American Express® Platinum Reserve","Get a Welcome Gift of 11,000 Bonus Membership Rewards Points","56","advisors/products/banner_img/OI3TprMB6ZASLJFggH8gkisaY8ZGbHKnZ1I483tz.png","","advisors/products/logo/Gl3xvGnW1G09thzvtPmTKkuI0OSJ6zR12iLYiM01.jpg",NULL,NULL,"https://www.americanexpress.com/en-in/credit-cards/apply/personal/platinum-reserve?CPID=500000352","","","products/NjWQiEY6mR9az4hFD9uhuIuoCoyfi6tvekFhMEgl.png","https://leads.banksathi.com?h=eTFNL0E5NEhvbUR1SUx0K2tDZ1JKUT09","Discover your passions for finer things in life with American Express® Platinum Reserve Credit Card:

✔️MOVIE OR ONLINE SHOPPING VOUCHERS
✔️LIFESTYLE ACCESS
✔️COMPLIMENTARY ACCESS TO AIRPORT LOUNGES
✔️GOLFING PRIVILEGES

Apply Now:",NULL,NULL,NULL,NULL,NULL,NULL,"0","1",NULL,"15","0","6","0","2023-01-07 20:00:21","2023-09-11 17:08:38"
